image_path,label,split,image_id,label_name,true_label,weak_label_kmeans,confidence_score,weak_label_kmeans_filtered
data\unlabelled\c03777e7-cd5b-4678-b23c-c23bda2cb73d.jpg,-1,unlabeled,c03777e7-cd5b-4678-b23c-c23bda2cb73d,unlabeled,-1,0,0.5771173,-1
data\unlabelled\c0c88360-0527-4dcd-9b20-fd18576a948a.jpg,-1,unlabeled,c0c88360-0527-4dcd-9b20-fd18576a948a,unlabeled,-1,1,0.5613023,-1
data\unlabelled\c1031cf0-6eb2-4413-ae12-cc281fb560c5.jpg,-1,unlabeled,c1031cf0-6eb2-4413-ae12-cc281fb560c5,unlabeled,-1,0,0.5920002,0
data\unlabelled\c268e736-3706-4f9d-9da5-d5a089549c05.jpg,-1,unlabeled,c268e736-3706-4f9d-9da5-d5a089549c05,unlabeled,-1,0,0.5895925,0
data\unlabelled\c26a9f25-f9a6-49d3-b090-cb5b04287bc0.jpg,-1,unlabeled,c26a9f25-f9a6-49d3-b090-cb5b04287bc0,unlabeled,-1,0,0.592389,0
data\unlabelled\c2a80dba-936c-4924-9f26-6de0e9aa082f.jpg,-1,unlabeled,c2a80dba-936c-4924-9f26-6de0e9aa082f,unlabeled,-1,0,0.5554907,-1
data\unlabelled\c2a831ad-4d6e-45ec-a308-d873662a9fff.jpg,-1,unlabeled,c2a831ad-4d6e-45ec-a308-d873662a9fff,unlabeled,-1,0,0.58254313,-1
data\unlabelled\c2dc7b24-dcc4-46da-a400-8f5f733a2bb9.jpg,-1,unlabeled,c2dc7b24-dcc4-46da-a400-8f5f733a2bb9,unlabeled,-1,1,0.59821814,-1
data\unlabelled\c2feb010-0d6a-45c6-9fe8-4981b40daef4.jpg,-1,unlabeled,c2feb010-0d6a-45c6-9fe8-4981b40daef4,unlabeled,-1,1,0.60869884,1
data\unlabelled\c3305fd4-95c1-4761-bd6c-f8969a1f631e.jpg,-1,unlabeled,c3305fd4-95c1-4761-bd6c-f8969a1f631e,unlabeled,-1,0,0.59730726,0
data\unlabelled\c3548ce6-14fd-4747-99d2-a498ec2a89dc.jpg,-1,unlabeled,c3548ce6-14fd-4747-99d2-a498ec2a89dc,unlabeled,-1,0,0.59163785,0
data\unlabelled\c357845a-2ebc-4dec-a129-59c1b34283a1.jpg,-1,unlabeled,c357845a-2ebc-4dec-a129-59c1b34283a1,unlabeled,-1,1,0.56544274,-1
data\unlabelled\c38f8369-c2b1-41e3-a5ab-fd4c0cdafd3e.jpg,-1,unlabeled,c38f8369-c2b1-41e3-a5ab-fd4c0cdafd3e,unlabeled,-1,1,0.58988285,-1
data\unlabelled\c3b3d8bc-8c66-41fb-9cee-1e461377b8b8.jpg,-1,unlabeled,c3b3d8bc-8c66-41fb-9cee-1e461377b8b8,unlabeled,-1,0,0.5875832,0
data\unlabelled\c4ae2e45-ed52-4c37-b411-0f432b3e8b5b.jpg,-1,unlabeled,c4ae2e45-ed52-4c37-b411-0f432b3e8b5b,unlabeled,-1,1,0.5917183,-1
data\unlabelled\c4d9b988-8e7d-4f8c-9f67-d34f275a1c41.jpg,-1,unlabeled,c4d9b988-8e7d-4f8c-9f67-d34f275a1c41,unlabeled,-1,0,0.50343496,-1
data\unlabelled\c50d1338-01bb-4862-aa2e-b4e009052b7b.jpg,-1,unlabeled,c50d1338-01bb-4862-aa2e-b4e009052b7b,unlabeled,-1,0,0.57644165,-1
data\unlabelled\c51b239d-ea9f-4e39-851d-3d31c378e1c9.jpg,-1,unlabeled,c51b239d-ea9f-4e39-851d-3d31c378e1c9,unlabeled,-1,1,0.5902994,-1
data\unlabelled\c54fb914-ea29-4755-a55a-80694f6e12c2.jpg,-1,unlabeled,c54fb914-ea29-4755-a55a-80694f6e12c2,unlabeled,-1,1,0.57175946,-1
data\unlabelled\c5dbb237-8720-48a0-8413-b4659a622100.jpg,-1,unlabeled,c5dbb237-8720-48a0-8413-b4659a622100,unlabeled,-1,0,0.5245144,-1
data\unlabelled\c65e4953-4a81-4bc5-a85c-57d57704e3be.jpg,-1,unlabeled,c65e4953-4a81-4bc5-a85c-57d57704e3be,unlabeled,-1,1,0.57957345,-1
data\unlabelled\c6942443-0497-4e2c-898b-13a956249316.jpg,-1,unlabeled,c6942443-0497-4e2c-898b-13a956249316,unlabeled,-1,1,0.6305481,1
data\unlabelled\c697f7b8-a805-453b-9f5b-cf0b4f451a33.jpg,-1,unlabeled,c697f7b8-a805-453b-9f5b-cf0b4f451a33,unlabeled,-1,0,0.6009934,0
data\unlabelled\c6c9465b-6a3f-44d0-ad3a-06d0f7129afd.jpg,-1,unlabeled,c6c9465b-6a3f-44d0-ad3a-06d0f7129afd,unlabeled,-1,1,0.5706003,-1
data\unlabelled\c6fe9750-9be5-4537-abff-cbd0b5c331d2.jpg,-1,unlabeled,c6fe9750-9be5-4537-abff-cbd0b5c331d2,unlabeled,-1,0,0.59770024,0
data\unlabelled\c7045bd6-b179-4db6-aaf1-c7a494d7ca2c.jpg,-1,unlabeled,c7045bd6-b179-4db6-aaf1-c7a494d7ca2c,unlabeled,-1,1,0.58039534,-1
data\unlabelled\c7050e6d-4a2a-4089-9777-a16c76406873.jpg,-1,unlabeled,c7050e6d-4a2a-4089-9777-a16c76406873,unlabeled,-1,0,0.57683825,-1
data\unlabelled\c7173cc9-2971-4803-9490-9d43481b70e4.jpg,-1,unlabeled,c7173cc9-2971-4803-9490-9d43481b70e4,unlabeled,-1,0,0.53715956,-1
data\unlabelled\c74a8b21-5af5-42c7-bfed-aa96645fab2d.jpg,-1,unlabeled,c74a8b21-5af5-42c7-bfed-aa96645fab2d,unlabeled,-1,0,0.5574788,-1
data\unlabelled\c74fcab6-8da1-4f76-b150-4c0ecfa45b3f.jpg,-1,unlabeled,c74fcab6-8da1-4f76-b150-4c0ecfa45b3f,unlabeled,-1,0,0.5607691,-1
data\unlabelled\c75f863f-2106-4c73-bc21-1730b4399373.jpg,-1,unlabeled,c75f863f-2106-4c73-bc21-1730b4399373,unlabeled,-1,0,0.5143212,-1
data\unlabelled\c7cad843-f751-49a4-ab34-f812e74fc243.jpg,-1,unlabeled,c7cad843-f751-49a4-ab34-f812e74fc243,unlabeled,-1,1,0.5813839,-1
data\unlabelled\c803aed7-757d-42f7-92ee-363b9dc79499.jpg,-1,unlabeled,c803aed7-757d-42f7-92ee-363b9dc79499,unlabeled,-1,0,0.5799916,-1
data\unlabelled\c81630dc-6dd9-4faa-b19c-8f8bfad1d734.jpg,-1,unlabeled,c81630dc-6dd9-4faa-b19c-8f8bfad1d734,unlabeled,-1,1,0.6127162,1
data\unlabelled\c849d1d1-4c2e-4724-a671-3f6d42f77bfa.jpg,-1,unlabeled,c849d1d1-4c2e-4724-a671-3f6d42f77bfa,unlabeled,-1,0,0.5679063,-1
data\unlabelled\c856da77-71b1-4e2f-9ddb-93d279822202.jpg,-1,unlabeled,c856da77-71b1-4e2f-9ddb-93d279822202,unlabeled,-1,0,0.5907024,0
data\unlabelled\c85ad2ea-7d0a-4667-9705-8e94ada4e5ce.jpg,-1,unlabeled,c85ad2ea-7d0a-4667-9705-8e94ada4e5ce,unlabeled,-1,1,0.5538327,-1
data\unlabelled\c8955ada-d314-4ef4-9bdf-b8159669a58a.jpg,-1,unlabeled,c8955ada-d314-4ef4-9bdf-b8159669a58a,unlabeled,-1,1,0.62907326,1
data\unlabelled\c8ebc7e1-3459-48bc-a223-2b990f2c8bc1.jpg,-1,unlabeled,c8ebc7e1-3459-48bc-a223-2b990f2c8bc1,unlabeled,-1,0,0.5786205,-1
data\unlabelled\c916fc23-28a8-46cd-baae-ba91c6413489.jpg,-1,unlabeled,c916fc23-28a8-46cd-baae-ba91c6413489,unlabeled,-1,0,0.52487123,-1
data\unlabelled\c951c107-0e25-416a-9a84-6f6958ff1a8f.jpg,-1,unlabeled,c951c107-0e25-416a-9a84-6f6958ff1a8f,unlabeled,-1,1,0.614162,1
data\unlabelled\c96bf301-62e2-424e-8ac4-e6b80f60388a.jpg,-1,unlabeled,c96bf301-62e2-424e-8ac4-e6b80f60388a,unlabeled,-1,1,0.5948452,-1
data\unlabelled\c985dd7a-d3de-4c84-9266-953a930bd722.jpg,-1,unlabeled,c985dd7a-d3de-4c84-9266-953a930bd722,unlabeled,-1,0,0.52391404,-1
data\unlabelled\c9c47489-cccf-4acd-88ce-1d2943e5bb6e.jpg,-1,unlabeled,c9c47489-cccf-4acd-88ce-1d2943e5bb6e,unlabeled,-1,0,0.5798552,-1
data\unlabelled\ca1f5dd4-ad42-49c5-825e-403288d98532.jpg,-1,unlabeled,ca1f5dd4-ad42-49c5-825e-403288d98532,unlabeled,-1,0,0.5173896,-1
data\unlabelled\ca23f926-8c7a-4b3d-bc38-4df80d9ef7c7.jpg,-1,unlabeled,ca23f926-8c7a-4b3d-bc38-4df80d9ef7c7,unlabeled,-1,1,0.56985515,-1
data\unlabelled\ca2e8fcd-c573-4d34-b92c-3ea6c0e3e8f5.jpg,-1,unlabeled,ca2e8fcd-c573-4d34-b92c-3ea6c0e3e8f5,unlabeled,-1,1,0.5796951,-1
data\unlabelled\ca46237d-f96c-4c3f-ae44-e96a6765dbba.jpg,-1,unlabeled,ca46237d-f96c-4c3f-ae44-e96a6765dbba,unlabeled,-1,0,0.5631283,-1
data\unlabelled\ca4af252-283a-4391-9c9b-3355c9e4f63d.jpg,-1,unlabeled,ca4af252-283a-4391-9c9b-3355c9e4f63d,unlabeled,-1,0,0.55454636,-1
data\unlabelled\ca4c389b-8e9b-40d0-b149-1c81934ea251.jpg,-1,unlabeled,ca4c389b-8e9b-40d0-b149-1c81934ea251,unlabeled,-1,0,0.50097436,-1
data\unlabelled\caa89233-f38a-4c94-a06b-31be427c469f.jpg,-1,unlabeled,caa89233-f38a-4c94-a06b-31be427c469f,unlabeled,-1,1,0.5966797,-1
data\unlabelled\caccba4d-45cf-4224-a100-1fba0556a251.jpg,-1,unlabeled,caccba4d-45cf-4224-a100-1fba0556a251,unlabeled,-1,0,0.56052655,-1
data\unlabelled\cae04dd3-0b80-44f6-b7cf-e063e6ee3b41.jpg,-1,unlabeled,cae04dd3-0b80-44f6-b7cf-e063e6ee3b41,unlabeled,-1,0,0.5731412,-1
data\unlabelled\cb52c430-69e8-4b42-af50-d061c9416841.jpg,-1,unlabeled,cb52c430-69e8-4b42-af50-d061c9416841,unlabeled,-1,1,0.6221247,1
data\unlabelled\cb68947d-3c5e-4b0e-a389-5f988ddc32dc.jpg,-1,unlabeled,cb68947d-3c5e-4b0e-a389-5f988ddc32dc,unlabeled,-1,1,0.5821983,-1
data\unlabelled\cb6c7d10-bc8f-4c3c-aa6a-868b8897e4b4.jpg,-1,unlabeled,cb6c7d10-bc8f-4c3c-aa6a-868b8897e4b4,unlabeled,-1,1,0.59383243,-1
data\unlabelled\cb79220e-bebb-4328-87e5-917ca51607ed.jpg,-1,unlabeled,cb79220e-bebb-4328-87e5-917ca51607ed,unlabeled,-1,1,0.5948984,-1
data\unlabelled\cb7e304d-7a40-4092-afe3-a12844b6efed.jpg,-1,unlabeled,cb7e304d-7a40-4092-afe3-a12844b6efed,unlabeled,-1,0,0.53092885,-1
data\unlabelled\cbd10737-c463-46b0-9ddd-13f87c351984.jpg,-1,unlabeled,cbd10737-c463-46b0-9ddd-13f87c351984,unlabeled,-1,1,0.5384263,-1
data\unlabelled\cbe4196c-9d73-48aa-9719-4d0f8f3fcd32.jpg,-1,unlabeled,cbe4196c-9d73-48aa-9719-4d0f8f3fcd32,unlabeled,-1,1,0.5877129,-1
data\unlabelled\cc16dfb4-6bd5-45ef-b9b9-53df49f47dc0.jpg,-1,unlabeled,cc16dfb4-6bd5-45ef-b9b9-53df49f47dc0,unlabeled,-1,0,0.60030496,0
data\unlabelled\cc418ab8-4267-43b1-85ca-00462bc8ff27.jpg,-1,unlabeled,cc418ab8-4267-43b1-85ca-00462bc8ff27,unlabeled,-1,1,0.5694104,-1
data\unlabelled\cca25e7c-12af-4c98-ac09-608461469d78.jpg,-1,unlabeled,cca25e7c-12af-4c98-ac09-608461469d78,unlabeled,-1,0,0.55146235,-1
data\unlabelled\ccb13ab2-6120-447e-8e1d-56fa7971708f.jpg,-1,unlabeled,ccb13ab2-6120-447e-8e1d-56fa7971708f,unlabeled,-1,1,0.6071548,1
data\unlabelled\ccee99bd-8a46-42d0-a09b-a2b200dd8bc0.jpg,-1,unlabeled,ccee99bd-8a46-42d0-a09b-a2b200dd8bc0,unlabeled,-1,0,0.58990616,0
data\unlabelled\cd061095-1cd3-495e-b6ba-d1aec5b17381.jpg,-1,unlabeled,cd061095-1cd3-495e-b6ba-d1aec5b17381,unlabeled,-1,0,0.58793163,0
data\unlabelled\cd33e4c7-bcfd-4228-9976-d480100a74dd.jpg,-1,unlabeled,cd33e4c7-bcfd-4228-9976-d480100a74dd,unlabeled,-1,0,0.60418963,0
data\unlabelled\cd4ec45d-c01d-438c-9032-0b811159a980.jpg,-1,unlabeled,cd4ec45d-c01d-438c-9032-0b811159a980,unlabeled,-1,1,0.59168494,-1
data\unlabelled\cd80f16b-58b8-46a4-bb62-c5040bf63eeb.jpg,-1,unlabeled,cd80f16b-58b8-46a4-bb62-c5040bf63eeb,unlabeled,-1,0,0.5793545,-1
data\unlabelled\cd986f61-0bd8-4beb-bd9c-6962d00d59c2.jpg,-1,unlabeled,cd986f61-0bd8-4beb-bd9c-6962d00d59c2,unlabeled,-1,1,0.6000873,-1
data\unlabelled\cdab3f1d-500d-42ac-9607-eff2574279ea.jpg,-1,unlabeled,cdab3f1d-500d-42ac-9607-eff2574279ea,unlabeled,-1,0,0.5305692,-1
data\unlabelled\ceb0e444-4277-48af-965e-a0da2c952305.jpg,-1,unlabeled,ceb0e444-4277-48af-965e-a0da2c952305,unlabeled,-1,1,0.55300146,-1
data\unlabelled\cebb51d7-8c39-48fa-bb82-0d76501be768.jpg,-1,unlabeled,cebb51d7-8c39-48fa-bb82-0d76501be768,unlabeled,-1,1,0.59111,-1
data\unlabelled\cec1206e-7243-4fbc-8075-828f3eaa6f87.jpg,-1,unlabeled,cec1206e-7243-4fbc-8075-828f3eaa6f87,unlabeled,-1,1,0.590979,-1
data\unlabelled\cec5726d-6905-44fb-bc96-a5d8de605dab.jpg,-1,unlabeled,cec5726d-6905-44fb-bc96-a5d8de605dab,unlabeled,-1,1,0.5678947,-1
data\unlabelled\cf0cf298-45f4-4e43-a388-5a0d5f4b6095.jpg,-1,unlabeled,cf0cf298-45f4-4e43-a388-5a0d5f4b6095,unlabeled,-1,1,0.55465674,-1
data\unlabelled\cf1f019d-a700-43ac-878c-e8107bd89405.jpg,-1,unlabeled,cf1f019d-a700-43ac-878c-e8107bd89405,unlabeled,-1,1,0.5251578,-1
data\unlabelled\cf268860-0c5d-4366-b634-141e2bbac6e8.jpg,-1,unlabeled,cf268860-0c5d-4366-b634-141e2bbac6e8,unlabeled,-1,1,0.5700887,-1
data\unlabelled\cf3c52af-5549-4f92-a57e-46de32e14e82.jpg,-1,unlabeled,cf3c52af-5549-4f92-a57e-46de32e14e82,unlabeled,-1,1,0.60668135,1
data\unlabelled\cf6797cb-0a80-4fd9-9655-e9a34d71e5ab.jpg,-1,unlabeled,cf6797cb-0a80-4fd9-9655-e9a34d71e5ab,unlabeled,-1,1,0.5362473,-1
data\unlabelled\cf6f969e-47d6-4796-a0c1-cf6b2dbb7a42.jpg,-1,unlabeled,cf6f969e-47d6-4796-a0c1-cf6b2dbb7a42,unlabeled,-1,1,0.5804831,-1
data\unlabelled\cfcf574b-958c-4545-a823-c880dc2b4187.jpg,-1,unlabeled,cfcf574b-958c-4545-a823-c880dc2b4187,unlabeled,-1,1,0.6019496,-1
data\unlabelled\d01ff5af-6826-4ccd-96d0-23ba9c87fece.jpg,-1,unlabeled,d01ff5af-6826-4ccd-96d0-23ba9c87fece,unlabeled,-1,0,0.5741621,-1
data\unlabelled\d079d7c0-4ffd-4f31-92eb-f753c0241b1c.jpg,-1,unlabeled,d079d7c0-4ffd-4f31-92eb-f753c0241b1c,unlabeled,-1,0,0.5831051,-1
data\unlabelled\d0b3497e-5c45-4131-8e33-772abeffdb32.jpg,-1,unlabeled,d0b3497e-5c45-4131-8e33-772abeffdb32,unlabeled,-1,0,0.58522373,-1
data\unlabelled\d1285cba-dad1-4341-98a3-adad89f59293.jpg,-1,unlabeled,d1285cba-dad1-4341-98a3-adad89f59293,unlabeled,-1,1,0.5923294,-1
data\unlabelled\d134e654-ec17-49ae-8f06-386e65e0035f.jpg,-1,unlabeled,d134e654-ec17-49ae-8f06-386e65e0035f,unlabeled,-1,1,0.6050174,-1
data\unlabelled\d13b0b94-56e2-42b4-ba15-118e88182695.jpg,-1,unlabeled,d13b0b94-56e2-42b4-ba15-118e88182695,unlabeled,-1,0,0.51143503,-1
data\unlabelled\d145119d-4e08-491b-8766-fee7340ae353.jpg,-1,unlabeled,d145119d-4e08-491b-8766-fee7340ae353,unlabeled,-1,1,0.59443045,-1
data\unlabelled\d1459a4b-d693-41dd-84b1-743482796c97.jpg,-1,unlabeled,d1459a4b-d693-41dd-84b1-743482796c97,unlabeled,-1,0,0.60257655,0
data\unlabelled\d1e2f491-54bb-43d0-bc7e-fb7d33bca568.jpg,-1,unlabeled,d1e2f491-54bb-43d0-bc7e-fb7d33bca568,unlabeled,-1,0,0.5899365,0
data\unlabelled\d21475c8-c0f1-4a42-a38e-f567b088e541.jpg,-1,unlabeled,d21475c8-c0f1-4a42-a38e-f567b088e541,unlabeled,-1,1,0.55793655,-1
data\unlabelled\d2a035b7-4cf5-4a47-8e2c-b37344f54906.jpg,-1,unlabeled,d2a035b7-4cf5-4a47-8e2c-b37344f54906,unlabeled,-1,0,0.5715588,-1
data\unlabelled\d2eb84da-33f7-4c3d-88f4-3bd4d8f4b298.jpg,-1,unlabeled,d2eb84da-33f7-4c3d-88f4-3bd4d8f4b298,unlabeled,-1,1,0.5924749,-1
data\unlabelled\d32eb4d8-659b-4fac-8949-4efbcb8de115.jpg,-1,unlabeled,d32eb4d8-659b-4fac-8949-4efbcb8de115,unlabeled,-1,1,0.6085724,1
data\unlabelled\d34bebae-f6e3-4909-87c9-005a6a769642.jpg,-1,unlabeled,d34bebae-f6e3-4909-87c9-005a6a769642,unlabeled,-1,1,0.604748,-1
data\unlabelled\d3a9f98b-e591-4a84-b355-b11baa271060.jpg,-1,unlabeled,d3a9f98b-e591-4a84-b355-b11baa271060,unlabeled,-1,1,0.60203934,-1
data\unlabelled\d3b69f1b-5771-4e81-b15f-08ada54b414b.jpg,-1,unlabeled,d3b69f1b-5771-4e81-b15f-08ada54b414b,unlabeled,-1,1,0.61731344,1
data\unlabelled\d3c36cd4-2886-4a52-a303-6b0311f4558b.jpg,-1,unlabeled,d3c36cd4-2886-4a52-a303-6b0311f4558b,unlabeled,-1,1,0.56505555,-1
data\unlabelled\d3e432bb-88fd-4a3c-9116-45e4e7753244.jpg,-1,unlabeled,d3e432bb-88fd-4a3c-9116-45e4e7753244,unlabeled,-1,1,0.6225383,1
data\unlabelled\d41b45f0-ff39-43cd-a839-8f4999bf3b02.jpg,-1,unlabeled,d41b45f0-ff39-43cd-a839-8f4999bf3b02,unlabeled,-1,0,0.5358253,-1
data\unlabelled\d4497c4c-7c54-446b-bbaa-9baa85d83cc4.jpg,-1,unlabeled,d4497c4c-7c54-446b-bbaa-9baa85d83cc4,unlabeled,-1,1,0.5958347,-1
data\unlabelled\d47e799f-72ba-44a2-bf5d-7ae07ce44e30.jpg,-1,unlabeled,d47e799f-72ba-44a2-bf5d-7ae07ce44e30,unlabeled,-1,1,0.6025299,-1
data\unlabelled\d48d1803-107d-49bf-80d0-01b0809b9747.jpg,-1,unlabeled,d48d1803-107d-49bf-80d0-01b0809b9747,unlabeled,-1,1,0.5872743,-1
data\unlabelled\d49fa95c-5618-4044-a9f8-8951b53159cb.jpg,-1,unlabeled,d49fa95c-5618-4044-a9f8-8951b53159cb,unlabeled,-1,1,0.58645046,-1
data\unlabelled\d4a1159a-7792-4948-a646-e3ca6d4353a1.jpg,-1,unlabeled,d4a1159a-7792-4948-a646-e3ca6d4353a1,unlabeled,-1,1,0.5458181,-1
data\unlabelled\d4a9b08d-0fda-4550-b939-2fb71feb1c16.jpg,-1,unlabeled,d4a9b08d-0fda-4550-b939-2fb71feb1c16,unlabeled,-1,1,0.55024225,-1
data\unlabelled\d4b29b8d-2d7c-4856-8e61-6119104a1486.jpg,-1,unlabeled,d4b29b8d-2d7c-4856-8e61-6119104a1486,unlabeled,-1,0,0.58068585,-1
data\unlabelled\d4e48d7d-a758-48d0-820a-9bfca5247ff3.jpg,-1,unlabeled,d4e48d7d-a758-48d0-820a-9bfca5247ff3,unlabeled,-1,0,0.56666964,-1
data\unlabelled\d4e9afda-0833-4af9-ba63-152e615de954.jpg,-1,unlabeled,d4e9afda-0833-4af9-ba63-152e615de954,unlabeled,-1,0,0.5595158,-1
data\unlabelled\d4f8cf82-b040-4ed7-b166-5a13d18de163.jpg,-1,unlabeled,d4f8cf82-b040-4ed7-b166-5a13d18de163,unlabeled,-1,1,0.5876674,-1
data\unlabelled\d51fe3e6-8514-4b2c-aae8-40de18c3a086.jpg,-1,unlabeled,d51fe3e6-8514-4b2c-aae8-40de18c3a086,unlabeled,-1,0,0.61504656,0
data\unlabelled\d5208b23-e2c4-4d68-ad78-d68a7d13aa0e.jpg,-1,unlabeled,d5208b23-e2c4-4d68-ad78-d68a7d13aa0e,unlabeled,-1,1,0.5736269,-1
data\unlabelled\d52b603e-de7e-4923-9580-75ecf947f3bf.jpg,-1,unlabeled,d52b603e-de7e-4923-9580-75ecf947f3bf,unlabeled,-1,1,0.61887103,1
data\unlabelled\d566efbb-f76a-4f8c-a9b0-d5073aad669d.jpg,-1,unlabeled,d566efbb-f76a-4f8c-a9b0-d5073aad669d,unlabeled,-1,1,0.60131323,-1
data\unlabelled\d6a73655-128d-4625-ab70-ab7efad2e6a0.jpg,-1,unlabeled,d6a73655-128d-4625-ab70-ab7efad2e6a0,unlabeled,-1,1,0.5763612,-1
data\unlabelled\d6e6492e-d3f2-4799-89fb-9582ad25c7be.jpg,-1,unlabeled,d6e6492e-d3f2-4799-89fb-9582ad25c7be,unlabeled,-1,0,0.53885746,-1
data\unlabelled\d725d761-4d3e-462e-a0e6-8d86aac7930b.jpg,-1,unlabeled,d725d761-4d3e-462e-a0e6-8d86aac7930b,unlabeled,-1,0,0.5461478,-1
data\unlabelled\d72ef72f-db7a-4581-ad4e-b86cd54f8b6c.jpg,-1,unlabeled,d72ef72f-db7a-4581-ad4e-b86cd54f8b6c,unlabeled,-1,0,0.56216466,-1
data\unlabelled\d75b4b2e-f587-4d23-9795-cb74f398a246.jpg,-1,unlabeled,d75b4b2e-f587-4d23-9795-cb74f398a246,unlabeled,-1,1,0.57008266,-1
data\unlabelled\d77c68f7-fc7b-4271-95ef-f9fee3a0a411.jpg,-1,unlabeled,d77c68f7-fc7b-4271-95ef-f9fee3a0a411,unlabeled,-1,0,0.5699853,-1
data\unlabelled\d78d1699-60a9-4e5c-9e62-891e750cbab2.jpg,-1,unlabeled,d78d1699-60a9-4e5c-9e62-891e750cbab2,unlabeled,-1,1,0.51698667,-1
data\unlabelled\d7ba45a9-fa5b-42a8-9115-26f4b02b0d26.jpg,-1,unlabeled,d7ba45a9-fa5b-42a8-9115-26f4b02b0d26,unlabeled,-1,0,0.58820117,0
data\unlabelled\d80b13b0-2d9f-48c3-8f3b-c153e0592ea4.jpg,-1,unlabeled,d80b13b0-2d9f-48c3-8f3b-c153e0592ea4,unlabeled,-1,1,0.566871,-1
data\unlabelled\d80f6154-710e-4050-9b42-4e25e0427a67.jpg,-1,unlabeled,d80f6154-710e-4050-9b42-4e25e0427a67,unlabeled,-1,1,0.60653204,1
data\unlabelled\d85589aa-43da-4a65-92e8-6a045c778104.jpg,-1,unlabeled,d85589aa-43da-4a65-92e8-6a045c778104,unlabeled,-1,1,0.61699605,1
data\unlabelled\d8841e31-81fe-4aed-aace-477d090ce0a1.jpg,-1,unlabeled,d8841e31-81fe-4aed-aace-477d090ce0a1,unlabeled,-1,1,0.5882408,-1
data\unlabelled\d8a60e0b-1c69-4a5a-9d22-61496a1c0b62.jpg,-1,unlabeled,d8a60e0b-1c69-4a5a-9d22-61496a1c0b62,unlabeled,-1,0,0.5969184,0
data\unlabelled\d9041cf9-c600-4b70-8d1d-6b51a4bf8bd5.jpg,-1,unlabeled,d9041cf9-c600-4b70-8d1d-6b51a4bf8bd5,unlabeled,-1,0,0.5586522,-1
data\unlabelled\d909a015-9977-49ac-9620-1f8644d5c0a2.jpg,-1,unlabeled,d909a015-9977-49ac-9620-1f8644d5c0a2,unlabeled,-1,0,0.5579579,-1
data\unlabelled\d9cd7529-e1e5-47ec-bea6-e71bc5177b08.jpg,-1,unlabeled,d9cd7529-e1e5-47ec-bea6-e71bc5177b08,unlabeled,-1,1,0.5705155,-1
data\unlabelled\d9e61628-22de-403a-af05-a4ec0d7767f2.jpg,-1,unlabeled,d9e61628-22de-403a-af05-a4ec0d7767f2,unlabeled,-1,0,0.6021043,0
data\unlabelled\da060383-ecfe-4455-96f9-72e4218614fb.jpg,-1,unlabeled,da060383-ecfe-4455-96f9-72e4218614fb,unlabeled,-1,1,0.59385014,-1
data\unlabelled\da3f881a-a4fb-48a7-be65-6c393bcf9a4e.jpg,-1,unlabeled,da3f881a-a4fb-48a7-be65-6c393bcf9a4e,unlabeled,-1,1,0.60182714,-1
data\unlabelled\da45f349-f490-49d7-8fb6-c427c7ccf898.jpg,-1,unlabeled,da45f349-f490-49d7-8fb6-c427c7ccf898,unlabeled,-1,1,0.6295087,1
data\unlabelled\da5006db-24c8-4cd8-898a-65806cece24e.jpg,-1,unlabeled,da5006db-24c8-4cd8-898a-65806cece24e,unlabeled,-1,0,0.5660559,-1
data\unlabelled\da727f23-e44e-421e-b026-025b135696c4.jpg,-1,unlabeled,da727f23-e44e-421e-b026-025b135696c4,unlabeled,-1,0,0.5303836,-1
data\unlabelled\da97d7fe-ecc6-4288-a4bd-e2adbfd5b6af.jpg,-1,unlabeled,da97d7fe-ecc6-4288-a4bd-e2adbfd5b6af,unlabeled,-1,0,0.5317374,-1
data\unlabelled\da98b432-dd9d-434f-a2dc-b1871c574a6d.jpg,-1,unlabeled,da98b432-dd9d-434f-a2dc-b1871c574a6d,unlabeled,-1,1,0.59744525,-1
data\unlabelled\dab3f580-9417-4c84-9aa7-66b7d25e68fb.jpg,-1,unlabeled,dab3f580-9417-4c84-9aa7-66b7d25e68fb,unlabeled,-1,0,0.5648778,-1
data\unlabelled\db048b60-4059-403e-9325-5cf2c459d169.jpg,-1,unlabeled,db048b60-4059-403e-9325-5cf2c459d169,unlabeled,-1,1,0.62915707,1
data\unlabelled\db184476-333b-40f2-94af-1e4816bd7e58.jpg,-1,unlabeled,db184476-333b-40f2-94af-1e4816bd7e58,unlabeled,-1,1,0.60234284,-1
data\unlabelled\db6624a9-ef0a-45b1-934f-5f9d85458d40.jpg,-1,unlabeled,db6624a9-ef0a-45b1-934f-5f9d85458d40,unlabeled,-1,1,0.61545414,1
data\unlabelled\db87f1fa-f718-4bf4-821f-689d5d6e72a1.jpg,-1,unlabeled,db87f1fa-f718-4bf4-821f-689d5d6e72a1,unlabeled,-1,1,0.6054334,1
data\unlabelled\dba564f3-2f3a-416a-ae6b-f9716549c9ef.jpg,-1,unlabeled,dba564f3-2f3a-416a-ae6b-f9716549c9ef,unlabeled,-1,1,0.5463647,-1
data\unlabelled\dbd318e1-ffe0-406d-ab3d-2c5ab0ab2f2e.jpg,-1,unlabeled,dbd318e1-ffe0-406d-ab3d-2c5ab0ab2f2e,unlabeled,-1,1,0.6014812,-1
